game_id,official_id,full_name,jersey_num
21700978,204059,Tyler Ford,39
21700978,2534,Zach Zarba,15
21700982,101283,Brian Forte,45
21700982,201637,Haywoode Workman,66
21700982,1195,Derrick Stafford,9
21700984,202053,Scott Twardoski,52
21700984,201639,Josh Tiven,58
21700984,2001,Jason Phillips,23
21700977,202041,Kevin Scott,28
21700977,202058,James Williams,60
21700977,203592,Dedric Taylor,21
21700980,1194,Bill Spooner,22
21700980,1626302,Aaron Smith,51
21700980,1151,Sean Corbin,33
21700986,101284,John Goble,30
21700986,203593,Justin Van Duyne,64
21700986,2004,Courtney Kirkland,61
21700983,1164,Ron Garretson,10
21700983,202037,J.T. Orr,72
21700983,1662,Bill Kennedy,55
21700981,1147,Mike Callahan,24
21700981,1627962,Jacyn Goble,68
21700981,2148,Mark Ayotte,56
21700979,2003,Pat Fraher,26
21700979,1199,Tom Washington,49
21700979,1198,Scott Wall,31
21700985,1148,James Capers,19
21700985,2529,Tony Brown,6
21700985,202027,Tre Maddox,73
21700991,1188,Leroy Richardson,20
21700991,201639,Josh Tiven,58
21700991,1830,Marc Davis,8
21700989,2530,Ed Malloy,14
21700989,203591,Mitchell Ervin,27
21700989,1193,Michael Smith,38
21700987,202026,Karl Lane,77
21700987,1204,Derek Richardson,63
21700987,1162,Scott Foster,48
21700988,201638,Brent Barnaky,36
21700988,202049,Ben Taylor,46
21700988,201640,Kane Fitzgerald,5
21700990,2002,Derrick Collins,11
21700990,1201,Leon Wood,40
21700990,1146,Tony Brothers,25
21700992,2882,Sean Wright,4
21700992,2005,Matt Boland,18
21700992,203592,Dedric Taylor,21
21700998,200832,Curtis Blair,74
21700998,201246,Kevin Cutler,34
21700998,2714,David Guthrie,16
21700997,202027,Tre Maddox,73
21700997,201245,Marat Kogut,32
21700997,1194,Bill Spooner,22
21700996,1626302,Aaron Smith,51
21700996,2534,Zach Zarba,15
21700996,2004,Courtney Kirkland,61
21700995,202058,James Williams,60
21700995,202041,Kevin Scott,28
21700995,1627964,Jonathan Sterling,17
21701000,1148,James Capers,19
21701000,202053,Scott Twardoski,52
21701000,2529,Tony Brown,6
21700999,1195,Derrick Stafford,9
21700999,1627962,Jacyn Goble,68
21700999,204059,Tyler Ford,39
21700994,1198,Scott Wall,31
21700994,1147,Mike Callahan,24
21700994,202007,Nick Buchert,3
21700993,202026,Karl Lane,77
21700993,2003,Pat Fraher,26
21700993,1626300,Ray Acosta,54
21701003,202037,J.T. Orr,72
21701003,2530,Ed Malloy,14
21701003,1193,Michael Smith,38
21701004,2148,Mark Ayotte,56
21701004,1188,Leroy Richardson,20
21701004,1830,Marc Davis,8
21701002,204058,Gediminas Petraitis,50
21701002,1174,Ken Mauer,41
21701002,1201,Leon Wood,40
21701012,1194,Bill Spooner,22
21701012,203593,Justin Van Duyne,64
21701012,202041,Kevin Scott,28
21701007,201640,Kane Fitzgerald,5
21701007,202027,Tre Maddox,73
21701007,202007,Nick Buchert,3
21701011,201639,Josh Tiven,58
21701011,202037,J.T. Orr,72
21701011,1179,Rodney Mott,71
21701009,201638,Brent Barnaky,36
21701009,1662,Bill Kennedy,55
21701009,1627964,Jonathan Sterling,17
21701006,203177,Lauren Holtkamp,7
21701006,2882,Sean Wright,4
21701006,2714,David Guthrie,16
21701010,2715,Eric Lewis,42
21701010,201246,Kevin Cutler,34
21701010,202056,CJ Washington,12
21701014,1626302,Aaron Smith,51
21701014,201245,Marat Kogut,32
21701014,2534,Zach Zarba,15
21701013,202053,Scott Twardoski,52
21701013,1148,James Capers,19
21701013,2529,Tony Brown,6
21701005,1204,Derek Richardson,63
21701005,1363,Bennie Adams,47
21701005,101284,John Goble,30
21701015,201637,Haywoode Workman,66
21701015,1151,Sean Corbin,33
21701015,1199,Tom Washington,49
21701008,200832,Curtis Blair,74
21701008,200834,Mark Lindsay,29
21701008,2001,Jason Phillips,23
21701017,202026,Karl Lane,77
21701017,2004,Courtney Kirkland,61
21701017,1174,Ken Mauer,41
21701018,201637,Haywoode Workman,66
21701018,1664,Gary Zielinski,59
21701018,1146,Tony Brothers,25
21701019,1830,Marc Davis,8
21701019,2005,Matt Boland,18
21701019,101283,Brian Forte,45
21701016,1193,Michael Smith,38
21701016,202058,James Williams,60
21701016,1155,JB DeRosa,62
21701021,1363,Bennie Adams,47
21701021,1662,Bill Kennedy,55
21701021,1626301,Jason Goldenberg,35
21701025,2003,Pat Fraher,26
21701025,2534,Zach Zarba,15
21701025,201246,Kevin Cutler,34
21701027,1199,Tom Washington,49
21701027,1151,Sean Corbin,33
21701027,203593,Justin Van Duyne,64
21701026,1147,Mike Callahan,24
21701026,1627962,Jacyn Goble,68
21701026,201245,Marat Kogut,32
21701020,1179,Rodney Mott,71
21701020,1195,Derrick Stafford,9
21701020,202027,Tre Maddox,73
21701028,2005,Matt Boland,18
21701028,1146,Tony Brothers,25
21701028,101283,Brian Forte,45
21701023,2002,Derrick Collins,11
21701023,1626302,Aaron Smith,51
21701023,1148,James Capers,19
21701022,1188,Leroy Richardson,20
21701022,2530,Ed Malloy,14
21701022,202049,Ben Taylor,46
21701024,201638,Brent Barnaky,36
21701024,1204,Derek Richardson,63
21701024,101284,John Goble,30
21701034,200834,Mark Lindsay,29
21701034,1164,Ron Garretson,10
21701034,203593,Justin Van Duyne,64
21701029,1198,Scott Wall,31
21701029,101284,John Goble,30
21701029,202056,CJ Washington,12
21701031,204059,Tyler Ford,39
21701031,203177,Lauren Holtkamp,7
21701031,201640,Kane Fitzgerald,5
21701030,1201,Leon Wood,40
21701030,2148,Mark Ayotte,56
21701030,1662,Bill Kennedy,55
21701033,203592,Dedric Taylor,21
21701033,1162,Scott Foster,48
21701033,201245,Marat Kogut,32
21701032,2001,Jason Phillips,23
21701032,204058,Gediminas Petraitis,50
21701032,202041,Kevin Scott,28
21701036,202007,Nick Buchert,3
21701036,2714,David Guthrie,16
21701036,1204,Derek Richardson,63
21701037,1174,Ken Mauer,41
21701037,1626300,Ray Acosta,54
21701037,201639,Josh Tiven,58
21701044,1146,Tony Brothers,25
21701044,202058,James Williams,60
21701044,1627962,Jacyn Goble,68
21701041,1664,Gary Zielinski,59
21701041,1188,Leroy Richardson,20
21701041,2715,Eric Lewis,42
21701042,2002,Derrick Collins,11
21701042,1195,Derrick Stafford,9
21701042,202053,Scott Twardoski,52
21701038,2003,Pat Fraher,26
21701038,1193,Michael Smith,38
21701038,202035,Brett Nansel,44
21701043,101283,Brian Forte,45
21701043,1147,Mike Callahan,24
21701043,2005,Matt Boland,18
21701045,202037,J.T. Orr,72
21701045,1151,Sean Corbin,33
21701045,1199,Tom Washington,49
21701040,2882,Sean Wright,4
21701040,200832,Curtis Blair,74
21701040,202026,Karl Lane,77
21701039,1194,Bill Spooner,22
21701039,2004,Courtney Kirkland,61
21701039,202027,Tre Maddox,73
21701035,2529,Tony Brown,6
21701035,2534,Zach Zarba,15
21701035,1626302,Aaron Smith,51
21701047,1662,Bill Kennedy,55
21701047,204058,Gediminas Petraitis,50
21701047,204059,Tyler Ford,39
21701046,201638,Brent Barnaky,36
21701046,1830,Marc Davis,8
21701046,201637,Haywoode Workman,66
21701048,201245,Marat Kogut,32
21701048,1201,Leon Wood,40
21701048,2530,Ed Malloy,14
21701049,1162,Scott Foster,48
21701049,200834,Mark Lindsay,29
21701049,203592,Dedric Taylor,21
21701053,201637,Haywoode Workman,66
21701053,201640,Kane Fitzgerald,5
21701053,202007,Nick Buchert,3
21701054,2001,Jason Phillips,23
21701054,204058,Gediminas Petraitis,50
21701054,2148,Mark Ayotte,56
21701056,1363,Bennie Adams,47
21701056,202026,Karl Lane,77
21701056,1148,James Capers,19
21701052,2882,Sean Wright,4
21701052,200832,Curtis Blair,74
21701052,1198,Scott Wall,31
21701057,201246,Kevin Cutler,34
21701057,202058,James Williams,60
21701057,2715,Eric Lewis,42
21701055,1179,Rodney Mott,71
21701055,202053,Scott Twardoski,52
21701055,2714,David Guthrie,16
21701050,202041,Kevin Scott,28
21701050,1174,Ken Mauer,41
21701050,201638,Brent Barnaky,36
21701051,1194,Bill Spooner,22
21701051,1188,Leroy Richardson,20
21701051,1664,Gary Zielinski,59
21701060,203593,Justin Van Duyne,64
21701060,101283,Brian Forte,45
21701060,101284,John Goble,30
21701061,2004,Courtney Kirkland,61
21701061,1199,Tom Washington,49
21701061,1155,JB DeRosa,62
21701064,2715,Eric Lewis,42
21701064,1195,Derrick Stafford,9
21701064,202027,Tre Maddox,73
21701059,2529,Tony Brown,6
21701059,2530,Ed Malloy,14
21701059,2005,Matt Boland,18
21700809,201640,Kane Fitzgerald,5
21700809,202053,Scott Twardoski,52
21700809,202026,Karl Lane,77
21701065,202037,J.T. Orr,72
21701065,201639,Josh Tiven,58
21701065,1147,Mike Callahan,24
21701069,1363,Bennie Adams,47
21701069,1627964,Jonathan Sterling,17
21701069,1830,Marc Davis,8
21701070,1198,Scott Wall,31
21701070,201245,Marat Kogut,32
21701070,1164,Ron Garretson,10
21701068,1148,James Capers,19
21701068,1626302,Aaron Smith,51
21701068,1151,Sean Corbin,33
21701067,1194,Bill Spooner,22
21701067,1664,Gary Zielinski,59
21701067,203177,Lauren Holtkamp,7
21701071,1188,Leroy Richardson,20
21701071,2001,Jason Phillips,23
21701071,202007,Nick Buchert,3
21701072,2004,Courtney Kirkland,61
21701072,1627962,Jacyn Goble,68
21701072,1174,Ken Mauer,41
21701074,203592,Dedric Taylor,21
21701074,101284,John Goble,30
21701074,1193,Michael Smith,38
21701077,2002,Derrick Collins,11
21701077,1195,Derrick Stafford,9
21701077,1204,Derek Richardson,63
21701076,204059,Tyler Ford,39
21701076,1201,Leon Wood,40
21701076,2534,Zach Zarba,15
21701075,201638,Brent Barnaky,36
21701075,2003,Pat Fraher,26
21701075,1626302,Aaron Smith,51
21701073,2529,Tony Brown,6
21701073,1199,Tom Washington,49
21701073,203593,Justin Van Duyne,64
21701084,1363,Bennie Adams,47
21701084,202053,Scott Twardoski,52
21701084,101284,John Goble,30
21701078,1662,Bill Kennedy,55
21701078,202041,Kevin Scott,28
21701078,202037,J.T. Orr,72
21701079,201640,Kane Fitzgerald,5
21701079,1151,Sean Corbin,33
21701079,202027,Tre Maddox,73
21701081,203177,Lauren Holtkamp,7
21701081,1146,Tony Brothers,25
21701081,2004,Courtney Kirkland,61
21701087,201246,Kevin Cutler,34
21701087,2882,Sean Wright,4
21701087,1179,Rodney Mott,71
21701082,1162,Scott Foster,48
21701082,203591,Mitchell Ervin,27
21701082,202049,Ben Taylor,46
21701083,200832,Curtis Blair,74
21701083,1147,Mike Callahan,24
21701083,202026,Karl Lane,77
21701085,204058,Gediminas Petraitis,50
21701085,1830,Marc Davis,8
21701085,1164,Ron Garretson,10
21701080,1188,Leroy Richardson,20
21701080,1148,James Capers,19
21701080,1664,Gary Zielinski,59
21701092,2534,Zach Zarba,15
21701092,1626300,Ray Acosta,54
21701092,101283,Brian Forte,45
21701089,200834,Mark Lindsay,29
21701089,1155,JB DeRosa,62
21701089,1662,Bill Kennedy,55
21701093,203593,Justin Van Duyne,64
21701093,201638,Brent Barnaky,36
21701093,1195,Derrick Stafford,9
21701088,201639,Josh Tiven,58
21701088,1627962,Jacyn Goble,68
21701088,201640,Kane Fitzgerald,5
21701090,2003,Pat Fraher,26
21701090,201245,Marat Kogut,32
21701090,202035,Brett Nansel,44
21701091,1201,Leon Wood,40
21701091,202058,James Williams,60
21701091,1174,Ken Mauer,41
21701097,2005,Matt Boland,18
21701097,1151,Sean Corbin,33
21701097,1194,Bill Spooner,22
21701098,1147,Mike Callahan,24
21701098,203592,Dedric Taylor,21
21701098,200834,Mark Lindsay,29
21701102,1198,Scott Wall,31
21701102,1363,Bennie Adams,47
21701102,2714,David Guthrie,16
21701100,1830,Marc Davis,8
21701100,201637,Haywoode Workman,66
21701100,204059,Tyler Ford,39
21701099,2148,Mark Ayotte,56
21701099,2882,Sean Wright,4
21701099,200832,Curtis Blair,74
21701101,202053,Scott Twardoski,52
21701101,204058,Gediminas Petraitis,50
21701101,1164,Ron Garretson,10
21701096,1162,Scott Foster,48
21701096,1204,Derek Richardson,63
21701096,2715,Eric Lewis,42
21701094,202056,CJ Washington,12
21701094,1193,Michael Smith,38
21701094,1146,Tony Brothers,25
21701095,1199,Tom Washington,49
21701095,202041,Kevin Scott,28
21701095,1626302,Aaron Smith,51
21701104,202035,Brett Nansel,44
21701104,202007,Nick Buchert,3
21701104,1148,James Capers,19
21701107,202049,Ben Taylor,46
21701107,2001,Jason Phillips,23
21701107,1201,Leon Wood,40
21701106,201246,Kevin Cutler,34
21701106,1626302,Aaron Smith,51
21701106,1662,Bill Kennedy,55
21701105,1179,Rodney Mott,71
21701105,1162,Scott Foster,48
21701105,202037,J.T. Orr,72
21701103,101284,John Goble,30
21701103,202027,Tre Maddox,73
21701103,201245,Marat Kogut,32
21701113,1198,Scott Wall,31
21701113,101283,Brian Forte,45
21701113,2714,David Guthrie,16
21701112,1151,Sean Corbin,33
21701112,101284,John Goble,30
21701112,203592,Dedric Taylor,21
21701110,202026,Karl Lane,77
21701110,1147,Mike Callahan,24
21701110,202058,James Williams,60
21701109,1204,Derek Richardson,63
21701109,2002,Derrick Collins,11
21701109,1174,Ken Mauer,41
21701115,202049,Ben Taylor,46
21701115,2003,Pat Fraher,26
21701115,2882,Sean Wright,4
21701114,200832,Curtis Blair,74
21701114,1164,Ron Garretson,10
21701114,2530,Ed Malloy,14
21701111,1664,Gary Zielinski,59
21701111,201637,Haywoode Workman,66
21701111,1199,Tom Washington,49
21701122,203177,Lauren Holtkamp,7
21701122,1363,Bennie Adams,47
21701122,2530,Ed Malloy,14
21701118,2529,Tony Brown,6
21701118,1155,JB DeRosa,62
21701118,1830,Marc Davis,8
21701117,1195,Derrick Stafford,9
21701117,204058,Gediminas Petraitis,50
21701117,1626301,Jason Goldenberg,35
21701123,1201,Leon Wood,40
21701123,200832,Curtis Blair,74
21701123,2001,Jason Phillips,23
21701116,202041,Kevin Scott,28
21701116,1626302,Aaron Smith,51
21701116,1179,Rodney Mott,71
21701119,1148,James Capers,19
21701119,2148,Mark Ayotte,56
21701119,202035,Brett Nansel,44
21701121,1188,Leroy Richardson,20
21701121,2534,Zach Zarba,15
21701121,2004,Courtney Kirkland,61
21701120,2715,Eric Lewis,42
21701120,202037,J.T. Orr,72
21701120,1193,Michael Smith,38
21701126,1664,Gary Zielinski,59
21701126,101284,John Goble,30
21701126,203592,Dedric Taylor,21
21701128,101283,Brian Forte,45
21701128,1662,Bill Kennedy,55
21701128,202027,Tre Maddox,73
21701127,2003,Pat Fraher,26
21701127,202053,Scott Twardoski,52
21701127,202049,Ben Taylor,46
21701124,202026,Karl Lane,77
21701124,201246,Kevin Cutler,34
21701124,1162,Scott Foster,48
21701125,201639,Josh Tiven,58
21701125,1179,Rodney Mott,71
21701125,1626300,Ray Acosta,54
21701129,2714,David Guthrie,16
21701129,1627964,Jonathan Sterling,17
21701129,2005,Matt Boland,18
21701131,202007,Nick Buchert,3
21701131,1199,Tom Washington,49
21701131,201246,Kevin Cutler,34
21701136,1188,Leroy Richardson,20
21701136,2004,Courtney Kirkland,61
21701136,2530,Ed Malloy,14
21701130,1195,Derrick Stafford,9
21701130,1198,Scott Wall,31
21701130,1151,Sean Corbin,33
21701133,1147,Mike Callahan,24
21701133,1627962,Jacyn Goble,68
21701133,200834,Mark Lindsay,29
21701134,1174,Ken Mauer,41
21701134,2148,Mark Ayotte,56
21701134,201637,Haywoode Workman,66
21701137,202053,Scott Twardoski,52
21701137,2534,Zach Zarba,15
21701137,101283,Brian Forte,45
21701138,2882,Sean Wright,4
21701138,2529,Tony Brown,6
21701138,202056,CJ Washington,12
21701142,1664,Gary Zielinski,59
21701142,201640,Kane Fitzgerald,5
21701142,203593,Justin Van Duyne,64
21701141,201245,Marat Kogut,32
21701141,1155,JB DeRosa,62
21701141,101284,John Goble,30
21701139,201639,Josh Tiven,58
21701139,1626300,Ray Acosta,54
21701139,2715,Eric Lewis,42
21701140,1148,James Capers,19
21701140,1626302,Aaron Smith,51
21701140,202058,James Williams,60
21701147,202026,Karl Lane,77
21701147,1830,Marc Davis,8
21701147,1155,JB DeRosa,62
21701152,202007,Nick Buchert,3
21701152,1363,Bennie Adams,47
21701152,1146,Tony Brothers,25
21701143,1162,Scott Foster,48
21701143,201246,Kevin Cutler,34
21701143,201637,Haywoode Workman,66
21701154,1188,Leroy Richardson,20
21701154,2004,Courtney Kirkland,61
21701154,201640,Kane Fitzgerald,5
21701149,203592,Dedric Taylor,21
21701149,2882,Sean Wright,4
21701149,204058,Gediminas Petraitis,50
21701148,2002,Derrick Collins,11
21701148,2714,David Guthrie,16
21701148,1627964,Jonathan Sterling,17
21701146,1174,Ken Mauer,41
21701146,2148,Mark Ayotte,56
21701146,202027,Tre Maddox,73
21701144,1626301,Jason Goldenberg,35
21701144,202041,Kevin Scott,28
21701144,1195,Derrick Stafford,9
21701151,1198,Scott Wall,31
21701151,1199,Tom Washington,49
21701151,1164,Ron Garretson,10
21701155,1147,Mike Callahan,24
21701155,101283,Brian Forte,45
21701155,1204,Derek Richardson,63
21701153,201638,Brent Barnaky,36
21701153,1201,Leon Wood,40
21701153,2534,Zach Zarba,15
21701145,200834,Mark Lindsay,29
21701145,204059,Tyler Ford,39
21701145,1662,Bill Kennedy,55
21701157,202056,CJ Washington,12
21701157,1363,Bennie Adams,47
21701157,2530,Ed Malloy,14
21701166,203593,Justin Van Duyne,64
21701166,201638,Brent Barnaky,36
21701166,1146,Tony Brothers,25
21701159,201637,Haywoode Workman,66
21701159,1199,Tom Washington,49
21701159,1198,Scott Wall,31
21701162,200834,Mark Lindsay,29
21701162,1201,Leon Wood,40
21701162,101284,John Goble,30
21701158,1662,Bill Kennedy,55
21701158,200832,Curtis Blair,74
21701158,1193,Michael Smith,38
21701167,202035,Brett Nansel,44
21701167,1174,Ken Mauer,41
21701167,2004,Courtney Kirkland,61
21701156,2714,David Guthrie,16
21701156,202053,Scott Twardoski,52
21701156,2715,Eric Lewis,42
21701165,204059,Tyler Ford,39
21701165,1148,James Capers,19
21701165,202026,Karl Lane,77
21701160,1664,Gary Zielinski,59
21701160,201640,Kane Fitzgerald,5
21701160,1627962,Jacyn Goble,68
21701168,204058,Gediminas Petraitis,50
21701168,1147,Mike Callahan,24
21701168,202058,James Williams,60
21701163,2001,Jason Phillips,23
21701163,2529,Tony Brown,6
21701163,1151,Sean Corbin,33
21701164,201245,Marat Kogut,32
21701164,1194,Bill Spooner,22
21701164,201246,Kevin Cutler,34
21701171,2530,Ed Malloy,14
21701171,101283,Brian Forte,45
21701171,203592,Dedric Taylor,21
21701172,202041,Kevin Scott,28
21701172,202053,Scott Twardoski,52
21701172,1162,Scott Foster,48
21701170,203591,Mitchell Ervin,27
21701170,1662,Bill Kennedy,55
21701170,1188,Leroy Richardson,20
21701169,101284,John Goble,30
21701169,2005,Matt Boland,18
21701169,1164,Ron Garretson,10
21701174,201639,Josh Tiven,58
21701174,202027,Tre Maddox,73
21701174,1195,Derrick Stafford,9
21701180,204058,Gediminas Petraitis,50
21701180,202058,James Williams,60
21701180,1174,Ken Mauer,41
21701176,1363,Bennie Adams,47
21701176,1204,Derek Richardson,63
21701176,1162,Scott Foster,48
21701178,1664,Gary Zielinski,59
21701178,2534,Zach Zarba,15
21701178,1626300,Ray Acosta,54
21701177,1179,Rodney Mott,71
21701177,2001,Jason Phillips,23
21701177,201638,Brent Barnaky,36
21701175,201245,Marat Kogut,32
21701175,200834,Mark Lindsay,29
21701175,2714,David Guthrie,16
21701184,1164,Ron Garretson,10
21701184,1188,Leroy Richardson,20
21701184,2530,Ed Malloy,14
21701187,1146,Tony Brothers,25
21701187,2529,Tony Brown,6
21701187,1198,Scott Wall,31
21701182,2004,Courtney Kirkland,61
21701182,101284,John Goble,30
21701182,202053,Scott Twardoski,52
21701190,202037,J.T. Orr,72
21701190,2148,Mark Ayotte,56
21701190,1194,Bill Spooner,22
21701185,202007,Nick Buchert,3
21701185,2715,Eric Lewis,42
21701185,1193,Michael Smith,38
21701181,101283,Brian Forte,45
21701181,202041,Kevin Scott,28
21701181,201640,Kane Fitzgerald,5
21701188,1662,Bill Kennedy,55
21701188,2005,Matt Boland,18
21701188,1155,JB DeRosa,62
21701189,204058,Gediminas Petraitis,50
21701189,1195,Derrick Stafford,9
21701189,1151,Sean Corbin,33
21701186,202049,Ben Taylor,46
21701186,1204,Derek Richardson,63
21701186,2882,Sean Wright,4
21701183,2003,Pat Fraher,26
21701183,1199,Tom Washington,49
21701183,203177,Lauren Holtkamp,7
21701192,1147,Mike Callahan,24
21701192,1164,Ron Garretson,10
21701192,202027,Tre Maddox,73
21701196,2714,David Guthrie,16
21701196,200832,Curtis Blair,74
21701196,1363,Bennie Adams,47
21701191,1664,Gary Zielinski,59
21701191,1830,Marc Davis,8
21701191,1201,Leon Wood,40
21701193,201245,Marat Kogut,32
21701193,101283,Brian Forte,45
21701193,203593,Justin Van Duyne,64
21701195,1148,James Capers,19
21701195,204059,Tyler Ford,39
21701195,201639,Josh Tiven,58
21701200,2001,Jason Phillips,23
21701200,202041,Kevin Scott,28
21701200,1626301,Jason Goldenberg,35
21701202,1146,Tony Brothers,25
21701202,201637,Haywoode Workman,66
21701202,202049,Ben Taylor,46
21701203,1830,Marc Davis,8
21701203,201246,Kevin Cutler,34
21701203,1179,Rodney Mott,71
21701198,1626302,Aaron Smith,51
21701198,2882,Sean Wright,4
21701198,2004,Courtney Kirkland,61
21701199,202007,Nick Buchert,3
21701199,202053,Scott Twardoski,52
21701199,1195,Derrick Stafford,9
21701197,201638,Brent Barnaky,36
21701197,1199,Tom Washington,49
21701197,2003,Pat Fraher,26
21701201,1151,Sean Corbin,33
21701201,2005,Matt Boland,18
21701201,1162,Scott Foster,48
21701211,101284,John Goble,30
21701211,201639,Josh Tiven,58
21701211,202037,J.T. Orr,72
21701204,1147,Mike Callahan,24
21701204,1193,Michael Smith,38
21701204,2003,Pat Fraher,26
21701207,201640,Kane Fitzgerald,5
21701207,202058,James Williams,60
21701207,204058,Gediminas Petraitis,50
21701209,200832,Curtis Blair,74
21701209,1148,James Capers,19
21701209,201245,Marat Kogut,32
21701206,1174,Ken Mauer,41
21701206,1198,Scott Wall,31
21701206,202007,Nick Buchert,3
21701208,1194,Bill Spooner,22
21701208,1627964,Jonathan Sterling,17
21701208,2002,Derrick Collins,11
21701205,2882,Sean Wright,4
21701205,2004,Courtney Kirkland,61
21701205,202027,Tre Maddox,73
21701216,203591,Mitchell Ervin,27
21701216,1199,Tom Washington,49
21701216,1664,Gary Zielinski,59
21701213,1195,Derrick Stafford,9
21701213,2002,Derrick Collins,11
21701213,1626302,Aaron Smith,51
21701218,1363,Bennie Adams,47
21701218,202053,Scott Twardoski,52
21701218,1830,Marc Davis,8
21701214,2001,Jason Phillips,23
21701214,200834,Mark Lindsay,29
21701214,1627962,Jacyn Goble,68
21701215,204059,Tyler Ford,39
21701215,2534,Zach Zarba,15
21701215,101283,Brian Forte,45
21701217,1204,Derek Richardson,63
21701217,101284,John Goble,30
21701217,2148,Mark Ayotte,56
21701221,2530,Ed Malloy,14
21701221,204058,Gediminas Petraitis,50
21701221,202027,Tre Maddox,73
21701226,1198,Scott Wall,31
21701226,201638,Brent Barnaky,36
21701226,1147,Mike Callahan,24
21701220,1193,Michael Smith,38
21701220,2004,Courtney Kirkland,61
21701220,2534,Zach Zarba,15
21701223,202026,Karl Lane,77
21701223,202058,James Williams,60
21701223,1174,Ken Mauer,41
21701225,202041,Kevin Scott,28
21701225,1146,Tony Brothers,25
21701225,2005,Matt Boland,18
21701230,202037,J.T. Orr,72
21701230,1162,Scott Foster,48
21701230,201639,Josh Tiven,58
21701228,1164,Ron Garretson,10
21701228,1179,Rodney Mott,71
21701228,1204,Derek Richardson,63
21701229,2715,Eric Lewis,42
21701229,1662,Bill Kennedy,55
21701229,201246,Kevin Cutler,34
21701224,2529,Tony Brown,6
21701224,1148,James Capers,19
21701224,1188,Leroy Richardson,20
21701222,2882,Sean Wright,4
21701222,1151,Sean Corbin,33
21701222,203592,Dedric Taylor,21
21701227,1201,Leon Wood,40
21701227,1194,Bill Spooner,22
21701227,202049,Ben Taylor,46
21701219,201640,Kane Fitzgerald,5
21701219,2003,Pat Fraher,26
21701219,200832,Curtis Blair,74
11700005,1176,Monty McCutchen,13
11700005,202901,Matt Myers,37
11700005,201245,Marat Kogut,32
11700032,1151,Sean Corbin,33
11700032,1626303,Vladimir Voyard-Tadal,76
11700032,202049,Ben Taylor,46
11700030,1147,Mike Callahan,24
11700030,2529,Tony Brown,6
11700030,1626301,Jason Goldenberg,35
11700031,1199,Tom Washington,49
11700031,1627963,Phenizee Ransom,70
11700031,204058,Gediminas Petraitis,50
11700040,1198,Scott Wall,31
11700040,1195,Derrick Stafford,9
11700040,1962937777,Matt Hill,68
11700047,203593,Justin Van Duyne,64
11700047,1662,Bill Kennedy,55
11700047,2002,Derrick Collins,11
11700070,200832,Curtis Blair,74
11700070,1146,Tony Brothers,25
11700070,202026,Karl Lane,77
11700076,1174,Ken Mauer,41
11700076,2005,Matt Boland,18
11700076,201637,Haywoode Workman,66
41700121,1662,Bill Kennedy,55
41700121,1830,Marc Davis,8
41700121,1194,Bill Spooner,22
41700151,201640,Kane Fitzgerald,5
41700151,1148,James Capers,19
41700151,1164,Ron Garretson,10
41700101,1146,Tony Brothers,25
41700101,2003,Pat Fraher,26
41700101,1162,Scott Foster,48
41700161,2530,Ed Malloy,14
41700161,200834,Mark Lindsay,29
41700161,2715,Eric Lewis,42
41700141,202058,James Williams,60
41700141,203592,Dedric Taylor,21
41700141,2529,Tony Brown,6
41700141,1174,Ken Mauer,41
41700131,1363,Bennie Adams,47
41700131,2534,Zach Zarba,15
41700131,101284,John Goble,30
41700111,2001,Jason Phillips,23
41700111,101283,Brian Forte,45
41700111,1147,Mike Callahan,24
41700122,202026,Karl Lane,77
41700122,1162,Scott Foster,48
41700122,1146,Tony Brothers,25
41700152,2715,Eric Lewis,42
41700152,2530,Ed Malloy,14
41700152,201638,Brent Barnaky,36
41700112,1830,Marc Davis,8
41700112,2148,Mark Ayotte,56
41700112,2882,Sean Wright,4
41700162,2534,Zach Zarba,15
41700162,1151,Sean Corbin,33
41700162,201245,Marat Kogut,32
41700162,101284,John Goble,30
41700102,1147,Mike Callahan,24
41700102,2004,Courtney Kirkland,61
41700102,202027,Tre Maddox,73
41700102,1199,Tom Washington,49
41700142,2003,Pat Fraher,26
41700142,1195,Derrick Stafford,9
41700142,202007,Nick Buchert,3
41700142,200834,Mark Lindsay,29
41700172,1664,Gary Zielinski,59
41700172,1174,Ken Mauer,41
41700172,202058,James Williams,60
41700172,201638,Brent Barnaky,36
41700132,203592,Dedric Taylor,21
41700132,2715,Eric Lewis,42
41700132,2530,Ed Malloy,14
41700132,2714,David Guthrie,16
41700153,1179,Rodney Mott,71
41700153,2534,Zach Zarba,15
41700153,202027,Tre Maddox,73
41700153,2882,Sean Wright,4
41700163,204059,Tyler Ford,39
41700163,1199,Tom Washington,49
41700163,2001,Jason Phillips,23
41700163,1147,Mike Callahan,24
41700133,201245,Marat Kogut,32
41700133,2002,Derrick Collins,11
41700133,1195,Derrick Stafford,9
41700133,201639,Josh Tiven,58
41700103,203592,Dedric Taylor,21
41700103,202058,James Williams,60
41700103,1174,Ken Mauer,41
41700103,1664,Gary Zielinski,59
41700113,202007,Nick Buchert,3
41700113,1162,Scott Foster,48
41700113,1151,Sean Corbin,33
41700113,2004,Courtney Kirkland,61
41700164,201640,Kane Fitzgerald,5
41700164,1164,Ron Garretson,10
41700164,1148,James Capers,19
41700164,2148,Mark Ayotte,56
41700143,201246,Kevin Cutler,34
41700143,202027,Tre Maddox,73
